datetime,portfolio_value,cash,positions,return
2024-01-02 08:30:00-05:00,10000.0,10000.0,[],
2024-01-02 09:30:00-05:00,10000.0,10000.0,[],0.0
2024-01-02 09:30:00-05:00,10000.0,10000.0,[],0.0
2024-01-02 16:00:00-05:00,9994.332217575924,494.3322175759242,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.4036}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 6.6793}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 80.55585677893568}]",-0.000566778242407584
2024-01-03 08:30:00-05:00,10000.0,494.3322175759242,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.4036}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 6.6793}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 80.55585677893568}]",0.0005670996621573998
2024-01-03 09:30:00-05:00,10000.0,494.3322175759242,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.4036}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 6.6793}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 80.55585677893568}]",0.0
2024-01-03 09:30:00-05:00,10000.0,494.3322175759242,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.4036}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 10.241}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 6.6793}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 80.55585677893568}]",0.0
2024-01-03 16:00:00-05:00,9986.973220025551,1130.8189682570573,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.0394}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 9.7145}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 5.6029}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 72.604}]",-0.0013026779974448788
2024-01-04 08:30:00-05:00,9850.028885742677,1130.8189682570573,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.0394}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 9.7145}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 5.6029}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 72.604}]",-0.013712296134756663
2024-01-04 09:30:00-05:00,9850.028885742677,1130.8189682570573,"[{'asset': {'symbol': 'BTC-USD', 'type': 'stock'}, 'quantity': 0.031}, {'asset': {'symbol': 'SPY', 'type': 'stock'}, 'quantity': 3.0394}, {'asset': {'symbol': 'GLD', 'type': 'stock'}, 'quantity': 9.7145}, {'asset': {'symbol': 'SLV', 'type': 'stock'}, 'quantity': 67.5989}, {'asset': {'symbol': 'SMH', 'type': 'stock'}, 'quantity': 5.6029}, {'asset': {'symbol': 'DFEN', 'type': 'stock'}, 'quantity': 72.604}]",0.0
